Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
563,66,Uganda,Mb_fp,4,2016_Mbarara_63,NARITA 24,63,126587,3,NA,1,2,23,65,Mbarara,firstplant,3,63,NARITA_24    ,24,NARITA_24    ,24,4.428571429,9,307.7142857,4.428571429,4.428571429,22.61904571,1.142857143,6.349205714,1.142857143,1,26.82857143,9.857142857,25.4,2.578928571,1.428571429,190.4285714,19,424.4285714,605.7142857,181.2857143,0.128571429,19.19761905,11.72142857,3.369047619,2.861904762,2.523809524,0,605.7142857,365,0.60259434,1111,17.96125401,17.00485071,No,,
564,67,Uganda,Mb_fp,4,2016_Mbarara_64,NARITA 22,64,126621,3,NA,1,2,24,66,Mbarara,firstplant,3,64,NARITA_22    ,22,NARITA_22    ,22,7,10,240,7,7,30.95238,4,42.85714,4,1,17.1,9,16.6,1.844444444,0.5,127,14,371,559,188,0.15,17.88333333,12.51666667,3.366666667,2.766666667,2.833333333,0,559,365,0.652951699,1111,12.40484168,12.04212701,No,,
565,68,Uganda,Mb_fp,4,2016_Mbarara_65,Nakitembe,65,126617,3,1,1,3,17,67,Mbarara,firstplant,3,65,Nakitembe    ,35,Nakitembe    ,35,3.181818182,8.181818182,245,3.272727273,3.272727273,40.02525273,1.090909091,5.909090909,0.909090909,1,17.87272727,7.636363636,16.42454545,2.030312377,1.448181818,126.2727273,15.81818182,412.6363636,527.4545455,114.8181818,36.47545455,18.10454546,12.06969697,3.396969697,2.859090909,2.727272727,0,527.4545455,365,0.692002758,1111,13.74082195,12.62743796,No,,
566,69,Uganda,Mb_fp,4,2016_Mbarara_66,NARITA 2,66,126631,3,NA,1,3,18,68,Mbarara,firstplant,3,66,NARITA_02    ,2,NARITA_02    ,2,4.833333333,10.25,311.3333333,4.833333333,4.833333333,24.86441667,2.75,32.738095,2.75,1,23.575,8.416666667,22.43333333,2.653042328,1.141666667,138.25,15.91666667,317.6666667,472.5,154.8333333,0.161111111,20.45138889,12.35277778,3.563888889,2.9875,2.833333333,0,472.5,365,0.772486772,1111,20.23283836,19.25302257,No,,
567,70,Uganda,Mb_fp,4,2016_Mbarara_67,NARITA 13,67,126638,3,NA,1,3,19,69,Mbarara,firstplant,3,67,NARITA_13    ,13,NARITA_13    ,13,6,7,290,6,6,25,3,0,0,1,16.4,9,15.3,1.7,1.1,161,17,419,616,197,90,16.78333333,10.43333333,2.933333333,2.533333333,2,0,616,365,0.592532468,1111,10.79617857,10.07204464,No,,
568,71,Uganda,Mb_fp,4,2016_Mbarara_68,Williams,68,126640,3,1,1,3,20,70,Mbarara,firstplant,3,68,Williams     ,34,Williams     ,34,4.666666667,11.33333333,226.8333333,4.666666667,4.666666667,41.48148,1.5,9.920635,1.166666667,1,24.13333333,9.666666667,23.5,2.422306397,0.633333333,161.1666667,16.33333333,430,607.8333333,177.8333333,25.13833333,20.83611111,12.35277778,3.569444445,3,3.25,0,607.8333333,365,0.600493556,1111,16.1005133,15.67798602,No,,
569,72,Uganda,Mb_fp,4,2016_Mbarara_69,NARITA 21,69,126653,3,NA,1,3,21,71,Mbarara,firstplant,3,69,NARITA_21    ,21,NARITA_21    ,21,2.333333333,9.888888889,254.1111111,2.333333333,2.333333333,23.43033556,1.444444444,11.48148111,1,1,15.81111111,8.888888889,14.58888889,1.65106742,1.222222222,128.4444444,14,365.8888889,532.5555556,166.6666667,1.196296296,17.96666667,11.17037037,3.112962963,2.557407407,2.777777778,0,532.5555556,365,0.685374504,1111,12.03938754,11.10872512,No,,
570,74,Uganda,Mb_fp,4,2016_Mbarara_70,NARITA 23,70,126639,3,NA,1,3,22,72,Mbarara,firstplant,3,70,NARITA_23    ,23,NARITA_23    ,23,6.111111111,13,308,6.111111111,6.111111111,26.07583667,3.222222222,13.28042333,1.333333333,1,23.82222222,11.22222222,22.75555556,2.032561513,1.066666667,174.8888889,15.11111111,396.8888889,558,161.1111111,61.54407408,16.17962963,13.34444444,3.857407407,3.262962963,2.888888889,0,558,365,0.654121864,1111,17.31230904,16.53713103,No,,
571,75,Uganda,Mb_fp,4,2016_Mbarara_71,Kisansa,71,126589,3,1,1,3,23,73,Mbarara,firstplant,3,71,Kisansa      ,30,Kisansa      ,30,3.272727273,9.363636364,240.2727273,3.363636364,3.363636364,35.55194636,1.454545455,9.523809091,1.272727273,1,13.22727273,7.363636364,12.39909091,1.686673882,0.828181818,111.6363636,14.63636364,434.1,550.9090909,126,27.37227273,16.32727273,12.27575757,3.433333333,2.886363636,2.742424242,0,550.9090909,365,0.662541254,1111,9.736375002,9.126764167,No,,
572,76,Uganda,Mb_fp,4,2016_Mbarara_72,NARITA 4,72,126594,3,NA,1,3,24,74,Mbarara,firstplant,3,72,NARITA_04    ,4,NARITA_04    ,4,5.909090909,10.81818182,296.9090909,5.909090909,5.909090909,21.32756182,3.636363636,34.27489182,2.909090909,1,20.30909091,7.454545455,19.52727273,2.623863636,0.781818182,137.8181818,18,447.8,637.4545455,184.7,27.3830303,20.09393939,11.63181818,3.275757576,2.809090909,2.318181818,0,637.4545455,365,0.572589846,1111,12.91957373,12.42222219,No,,
573,77,Uganda,Mb_fp,4,2016_Mbarara_73,NARITA 14,73,126630,4,NA,1,1,25,75,Mbarara,firstplant,4,73,NARITA_14    ,14,NARITA_14    ,14,7.444444444,11.55555556,260.3333333,7.444444444,7.444444444,19.74206433,4.222222222,20.74515,2.111111111,1,16.12222222,8.111111111,14.86666667,1.830974427,1.255555556,116.7777778,13.88888889,420.7777778,610.2222222,189.4444444,61.16666667,19.49259259,11.69814815,3.385185185,2.940740741,2.222222222,0,610.2222222,365,0.598142753,1111,10.71380672,9.879444103,No,,
575,79,Uganda,Mb_fp,4,2016_Mbarara_74,NARITA 9,74,126598,4,NA,1,1,26,77,Mbarara,firstplant,4,74,NARITA_17    ,9,NARITA_17    ,17,8.666666667,12.66666667,280.6666667,8.666666667,8.666666667,18.44135667,6,18.51852,2,1,20.56666667,11.33333333,19.2,1.684848485,1.366666667,177.3333333,15,450.3333333,608.6666667,158.3333333,75.2,17.81666667,10.92222222,3.205555556,2.688888889,2.666666667,0,608.6666667,365,0.599671413,1111,13.70223193,12.79171084,No,No,
577,81,Uganda,Mb_fp,4,2016_Mbarara_75,NARITA 4,75,126650,4,NA,1,1,27,79,Mbarara,firstplant,4,75,NARITA_04    ,4,NARITA_04    ,4,6.571428571,12.57142857,301.1428571,6.571428571,6.571428571,21.69312286,4.428571429,19.04761857,1.571428571,1,17.58571429,7.285714286,16.87142857,2.308163265,0.714285714,129.1428571,17.14285714,410.1428571,608.4285714,198.2857143,69.09761904,19.17142857,11.54047619,3.290476191,2.814285714,2.428571429,0,608.4285714,365,0.599906081,1111,11.72080219,11.24473386,No,,
578,82,Uganda,Mb_fp,4,2016_Mbarara_76,NARITA 21,76,126634,4,NA,1,1,28,80,Mbarara,firstplant,4,76,NARITA_21    ,21,NARITA_21    ,21,3.25,7.25,239.375,3.25,3.25,28.07539875,2,17.8571425,2,1,16.4,8.625,15.65,1.820694445,0.75,124.625,14,355.875,531.875,176,0.09871875,17.33125,11.47916667,3.147916667,2.572916667,2.875,0,531.875,365,0.686251469,1111,12.50377626,11.93195723,No,,
579,83,Uganda,Mb_fp,4,2016_Mbarara_77,NARITA 8,77,126616,4,NA,1,1,29,0,Mbarara,firstplant,4,77,.,.,NARITA_08    ,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
580,84,Uganda,Mb_fp,4,2016_Mbarara_78,Cachaco,78,126612,4,1,1,1,30,81,Mbarara,firstplant,4,78,Cachaco      ,32,Cachaco      ,32,5.333333333,10.16666667,304.1666667,5.5,5.5,42.83068833,2,10.31746,1.5,1,13.98333333,6.666666667,13.35,2.012301587,0.633333333,72.83333333,10.66666667,462.1666667,643.3333333,181.1666667,33.5,18.88888889,14.73055556,4.416666667,3.327777778,4,0,643.3333333,365,0.567357513,1111,8.814173185,8.414961529,No,,
581,85,Uganda,Mb_fp,4,2016_Mbarara_79,NARITA 22,79,126658,4,NA,1,1,31,0,Mbarara,firstplant,4,79,.,.,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
582,87,Uganda,Mb_fp,4,2016_Mbarara_80,NARITA 16,80,126591,4,NA,1,1,32,82,Mbarara,firstplant,4,80,NARITA_16    ,16,NARITA_16    ,16,3.8,8.4,302.6,3.8,3.8,48.111112,1.6,10.666666,1.6,1,11.56,6.2,10.54,1.556,1.02,96,14.6,402.25,622.4,176,0.0894,18.65333333,9.683333333,2.86,2.42,2.2,0,622.4,365,0.586439589,1111,7.531737468,6.867172397,No,,
583,88,Uganda,Mb_fp,4,2016_Mbarara_81,NARITA 2,81,126626,4,NA,1,2,25,83,Mbarara,firstplant,4,81,NARITA_02    ,2,NARITA_02    ,2,3.083333333,10.33333333,300.5833333,3.083333333,3.083333333,17.0089275,2,14.92063417,1.5,1,15.76666667,8,14.825,1.851388889,0.941666667,120.75,14.5,338.75,495.0833333,156.3333333,12.60263889,18.01805556,11.07083333,3.119444444,2.593055556,2.666666667,0,495.0833333,365,0.737249621,1111,12.91422959,12.14292518,No,,
584,89,Uganda,Mb_fp,4,2016_Mbarara_82,Gros michel,82,126646,4,1,1,2,26,0,Mbarara,firstplant,4,82,.,.,Gros_Michel  ,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
585,90,Uganda,Mb_fp,4,2016_Mbarara_83,NARITA 12,83,126649,4,NA,1,2,27,84,Mbarara,firstplant,4,83,NARITA_12    ,12,NARITA_12    ,12,1,8,250,1,1,66.66667,1,0,1,1,24.3,9,22.7,2.522222222,1.6,160,17,290,456,166,0.1,21.88333333,10.75,3.083333333,2.683333333,2,0,456,365,0.800438596,1111,21.60968092,20.18682127,No,,
586,91,Uganda,Mb_fp,4,2016_Mbarara_84,Williams,84,126600,4,1,1,2,28,85,Mbarara,firstplant,4,84,Williams     ,34,Williams     ,34,6.375,12.5,191.875,6.375,6.375,41.08878875,2.375,14.70238,1.5,1,20.6875,8.5,19.7375,2.346875,0.95,138.375,16.125,380.375,570.125,189.75,47.59791667,19.6,12.20208334,3.627083333,3.079166667,2.75,0,570.125,365,0.64021048,1111,14.71447764,14.03876749,No,,
587,92,Uganda,Mb_fp,4,2016_Mbarara_85,NARITA 13,85,126666,4,NA,1,2,29,86,Mbarara,firstplant,4,85,NARITA_13    ,13,NARITA_13    ,13,3.333333333,8.666666667,263.3333333,3.666666667,3.666666667,28.37301667,1.333333333,9.52381,1.333333333,1,11.6,8.666666667,11.36666667,1.30462963,0.233333333,140.6666667,15.66666667,341,505,164,0.083333333,17.12222222,9.833333333,2.727777778,2.294444444,2.166666667,0,505,365,0.722772277,1111,9.3148,9.127433336,No,,
588,93,Uganda,Mb_fp,4,2016_Mbarara_86,NARITA 7,86,126633,4,NA,1,2,30,87,Mbarara,firstplant,4,86,NARITA_07    ,7,NARITA_07    ,7,5.857142857,10.14285714,370.2857143,5.857142857,5.857142857,29.92724857,3,24.60317286,2.285714286,1,20.18571429,7.857142857,19.14285714,2.479030612,1.042857143,109.8571429,13.71428571,498.8571429,634.7142857,135.8571429,28.72142857,18.97619048,13.16190476,3.823809524,3.221428571,3,0,634.7142857,365,0.575061895,1111,12.89652701,12.23025208,No,,
589,94,Uganda,Mb_fp,4,2016_Mbarara_87,NARITA 11,87,126614,4,NA,1,2,31,0,Mbarara,firstplant,4,87,.,.,NARITA_11    ,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
590,95,Uganda,Mb_fp,4,2016_Mbarara_88,Kisansa,88,126644,4,1,1,2,32,88,Mbarara,firstplant,4,88,Kisansa      ,30,Kisansa      ,30,3.75,8.75,299,4,4,48.2638875,1.75,12.5,1.25,1,8.05,6,7.375,1.210833333,0.675,90,14.75,466.25,594.25,128,26.84966667,15.17083333,11.05833333,3.1375,2.691666667,2.25,0,594.25,365,0.614219605,1111,5.493303744,5.032685107,No,,
591,96,Uganda,Mb_fp,4,2016_Mbarara_89,NARITA 18,89,126606,4,NA,1,3,25,89,Mbarara,firstplant,4,89,NARITA_18    ,18,NARITA_18    ,18,3.7,7.1,174,3.7,3.7,26.160714,1,1.25,0.2,1,23.08,9.6,21.934,2.288177778,1.146,178.1,18.1,436,612.5,176.5,78.42383334,17.78166667,12.315,3.583333333,3.018333333,2.816666667,0,612.5,365,0.595918367,1111,15.28046727,14.52174042,No,,
592,98,Uganda,Mb_fp,4,2016_Mbarara_90,NARITA 23,90,126586,4,NA,1,3,26,90,Mbarara,firstplant,4,90,NARITA_23    ,23,NARITA_23    ,23,5,11.66666667,291.1111111,5,5,24.62742444,2.555555556,20.76719556,2,1,22.44444444,11.11111111,21.75555556,1.939821228,0.688888889,170.6666667,14.88888889,395.4444444,543.5555556,148.1111111,9.57962963,16.33518519,12.9037037,3.703703704,3.116666667,3,0,543.5555556,365,0.671504497,1111,16.74448691,16.23054722,No,,
593,99,Uganda,Mb_fp,4,2016_Mbarara_91,NARITA 24,91,126611,4,NA,1,3,27,91,Mbarara,firstplant,4,91,NARITA_24    ,24,NARITA_24    ,24,1.714285714,10.28571429,325.1428571,1.714285714,1.714285714,25.51020571,0.714285714,2.040815714,0.714285714,1,26.31428571,10.28571429,25.32571429,2.457099567,0.988571429,207.2857143,19.57142857,408,595.4285714,187.4285714,0.102380952,18.0452381,11.53333333,3.307142857,2.785714286,2.738095238,0,595.4285714,365,0.613003839,1111,17.92127231,17.24800845,No,,
594,100,Uganda,Mb_fp,4,2016_Mbarara_92,NARITA 6,92,126605,4,NA,1,3,28,0,Mbarara,firstplant,4,92,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
595,101,Uganda,Mb_fp,4,2016_Mbarara_93,NARITA 10,93,126615,4,NA,1,3,29,92,Mbarara,firstplant,4,93,NARITA_10    ,10,NARITA_10    ,10,4,11.27272727,270.1818182,4,4,47.02020182,0.909090909,0,0.363636364,1,12.45454545,8.181818182,11.83636364,1.449260462,0.618181818,149.5454545,17.72727273,397.9090909,584.4545455,186.5454545,33.44915909,15.16212121,10.29545455,3.025757576,2.559090909,2.272727273,0,584.4545455,365,0.624513921,1111,8.641399125,8.21248297,No,,
596,102,Uganda,Mb_fp,4,2016_Mbarara_94,Nakitembe,94,126669,4,1,1,3,30,93,Mbarara,firstplant,4,94,Nakitembe    ,35,Nakitembe    ,35,2.25,9.25,294.125,2.25,2.25,27.3809525,1,3.57142875,0.75,1,19.825,8.125,18.35,2.202003968,1.475,126,15.125,388.375,500.75,112.375,1.998125,18.14375,12.72708333,3.6125,3.05625,2.729166667,0,500.75,365,0.72890664,1111,16.05458787,14.86011033,No,,
597,103,Uganda,Mb_fp,4,2016_Mbarara_95,Mbwazirume,95,126601,4,1,1,3,31,94,Mbarara,firstplant,4,95,Mbwazirume   ,29,Mbwazirume   ,29,4.4,9,292.2,4.4,4.4,48.111112,1.8,16,1.6,1,18.64,7.2,17.2,2.431428571,1.44,109,14.4,487.75,593.8,108.25,30.10666667,18.15666667,13.29666667,3.806666667,3.156666667,2.966666667,0,593.8,365,0.614685079,1111,12.72953789,11.74614011,No,,
598,104,Uganda,Mb_fp,4,2016_Mbarara_96,Pisang Ceylan,96,126664,4,1,1,3,32,95,Mbarara,firstplant,4,96,Pisang_Ceylan,31,Pisang_Ceylan,31,9.272727273,11.72727273,297.2727273,9.363636364,9.363636364,17.33585909,5.909090909,37.1809,4.181818182,1,18.21818182,11.54545455,17.2,1.499376987,1.018181818,178.2727273,15.27272727,458.8181818,635.9090909,177.0909091,25.157,15.12727273,11.17727273,3.193939394,2.710606061,2.272727273,0,635.9090909,365,0.573981415,1111,11.61761344,10.96832566,No,,
600,1,Uganda,Mb_rt1,5,2016_Mbarara_1,Nakitembe,1,126643,1,1,1,1,1,1,Mbarara,ratoon1,1,1,Nakitembe    ,35,Nakitembe    ,35,2.454545455,7.909090909,288.3636364,2.636363636,2.636363636,24.99278455,0.909090909,2.121211818,0.909090909,1,23.17272727,8.545454545,22.05454545,2.546464646,1.118181818,144.7272727,16.27272727,656.4545455,768.2727273,111.8181818,0.140909091,19.66515152,12.63030303,3.554545455,2.984848485,3,556.5,211.7727273,365,1.723545825,1111,44.37251491,42.23135392,No,,
601,13,Uganda,Mb_rt1,5,2016_Mbarara_2,NARITA 2,2,126641,1,NA,1,1,2,2,Mbarara,ratoon1,1,2,NARITA_02    ,2,NARITA_02    ,2,1.444444444,10.88888889,313.3333333,1.555555556,1.555555556,16.97530811,1.111111111,13.88888889,1.111111111,1,23.3,9.888888889,22.07777778,2.232603816,1.222222222,166.1111111,16.44444444,513.6666667,671.8888889,158.2222222,0.141388889,18.56296296,11.56481482,3.255555556,2.77037037,3,487.5,184.3888889,365,1.979511901,1111,51.24223892,48.55428171,No,,
602,24,Uganda,Mb_rt1,5,2016_Mbarara_3,NARITA 23,3,126667,1,NA,1,1,3,3,Mbarara,ratoon1,1,3,NARITA_23    ,23,NARITA_23    ,23,4.111111111,9.222222222,289.1111111,4.111111111,4.111111111,28.00705333,1.888888889,15.39682556,1.555555556,1,36.44444444,12.66666667,34.92222222,2.755294335,1.522222222,211.7777778,16.55555556,586.8888889,730.4444444,143.5555556,16.80555556,18.10740741,13.69814815,3.9,3.285185185,3,538.3,192.1444444,365,1.89961256,1111,76.91489043,73.70228678,No,,
603,37,Uganda,Mb_rt1,5,2016_Mbarara_4,NARITA 10,4,126675,1,NA,1,1,4,4,Mbarara,ratoon1,1,4,NARITA_10    ,10,NARITA_10    ,10,1.222222222,9.777777778,278.1111111,1.222222222,1.222222222,13.51851889,0.333333333,0,0.333333333,1,19.01111111,8.888888889,18.07777778,2.015246914,0.933333333,165.5555556,18.11111111,537.2222222,715.3333333,178.1111111,0.110611111,17.8537037,10.71666667,3.087037037,2.548148148,2.518518519,556.9166667,158.4166666,365,2.304050501,1111,48.66464424,46.27549748,No,,
604,48,Uganda,Mb_rt1,5,2016_Mbarara_5,NARITA 14,5,126679,1,NA,1,1,5,5,Mbarara,ratoon1,1,5,NARITA_14    ,14,NARITA_14    ,14,8.333333333,10.66666667,296.6666667,8.333333333,8.333333333,16.98412667,4,36.78571333,4,1,22.03333333,8.666666667,21.73333333,2.52952381,0.3,137,15.33333333,501,673.6666667,172.6666667,0.15,21.63333333,11.95,3.216666667,2.327777778,3,587.5,86.1666667,365,4.235976788,1111,103.692617,102.2807659,No,,
605,61,Uganda,Mb_rt1,5,2016_Mbarara_6,Williams,6,126665,1,1,1,1,6,6,Mbarara,ratoon1,1,6,Williams     ,34,Williams     ,34,0.75,9.125,160.75,0.875,0.875,17.01388875,0.375,0,0.375,1,20.425,8.625,18.6125,2.160853175,1.8125,136.875,15.625,704.25,878.25,174,0.13875,19.25208334,11.6,3.314583333,2.739583333,3,599.625,278.625,365,1.310004486,1111,29.72685105,27.0889114,No,,
606,72,Uganda,Mb_rt1,5,2016_Mbarara_7,NARITA 6,7,126590,1,NA,1,1,7,0,Mbarara,ratoon1,1,7,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
607,83,Uganda,Mb_rt1,5,2016_Mbarara_8,NARITA 7,8,126673,1,NA,1,1,8,7,Mbarara,ratoon1,1,8,NARITA_07    ,7,NARITA_07    ,7,1.333333333,5.666666667,247,1.333333333,1.333333333,5.555556667,1,16.66666667,1,1,23.43333333,8.333333333,21.96666667,2.619907407,1.466666667,135.3333333,16,717,867.3333333,150.3333333,0.138333333,18.25,13.31111111,3.938888889,3.333333333,3.166666667,661.75,205.5833333,365,1.775435752,1111,46.22246372,43.32945036,No,,
608,94,Uganda,Mb_rt1,5,2016_Mbarara_9,NARITA 24,9,126670,1,NA,1,2,1,8,Mbarara,ratoon1,1,9,NARITA_24    ,24,NARITA_24    ,24,1.166666667,9.666666667,337.5,1.166666667,1.166666667,25.694445,0.5,0,0.5,1,36.3,12.83333333,34.93333333,2.715008603,1.366666667,271.8333333,20.66666667,602,768.1666667,166.1666667,0.136430556,18.62222222,10.72222222,3.058333333,2.541666667,2.833333333,584.0833333,184.0833334,365,1.982797645,1111,79.96484108,76.95422722,No,,
609,2,Uganda,Mb_rt1,5,2016_Mbarara_10,NARITA 11,10,126607,1,NA,1,2,2,9,Mbarara,ratoon1,1,10,NARITA_11    ,11,NARITA_11    ,11,2.75,8.25,315,2.75,2.75,25,1.5,12.5,1.5,1,29.875,9.25,28.175,3.041388889,1.7,178.25,19,576.75,758,181.25,0.155416667,23.8375,12.1125,3.508333333,3.054166667,2.25,603,155,365,2.35483871,1111,78.15974597,73.7121621,No,,
610,3,Uganda,Mb_rt1,5,2016_Mbarara_11,Kisansa,11,126610,1,1,1,2,3,10,Mbarara,ratoon1,1,11,Kisansa      ,30,Kisansa      ,30,3.5,8.75,258.125,3.5,3.5,38.54166625,1.125,5.625,1,1,24.275,8.875,22.25,2.519874639,2.025,144.75,16,632.5714286,749.75,113.2857143,0.145208333,19.92708333,13.03333333,3.675,3.097916667,2.9375,535.1666667,214.5833333,365,1.700970874,1111,45.87437651,42.04757476,No,,
611,4,Uganda,Mb_rt1,5,2016_Mbarara_12,NARITA 8,12,126624,1,NA,1,2,4,11,Mbarara,ratoon1,1,12,NARITA_08    ,8,NARITA_08    ,8,4.857142857,10,393.1428571,4.857142857,4.857142857,33.15476143,1.428571429,6.428571429,1.428571429,1,35.51428571,9.714285714,33,3.39560503,2.514285714,180.7142857,18.14285714,559,711.8571429,152.8571429,0.189428571,21.93809524,13.41428571,3.916666667,3.409523809,3,517.8888889,193.968254,365,1.881751227,1111,74.24707535,68.99064524,No,,
612,5,Uganda,Mb_rt1,5,2016_Mbarara_13,NARITA 18,13,126663,1,NA,1,2,5,12,Mbarara,ratoon1,1,13,NARITA_18    ,18,NARITA_18    ,18,1.666666667,11.33333333,281.3333333,1.666666667,1.666666667,22.22222,1,16.66666667,0.666666667,1,39.83333333,12.66666667,36.16666667,2.770909091,3.666666667,281,21.66666667,758,943,185,0.125,16.83888889,11.42777778,3.344444445,2.794444444,3,616.6666667,326.3333333,365,1.118488253,1111,49.49851124,44.94216293,No,,
613,6,Uganda,Mb_rt1,5,2016_Mbarara_14,Gros michel,14,126652,1,1,1,2,6,0,Mbarara,ratoon1,1,14,.,.,Gros_Michel  ,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,645,.,365,.,1111,.,.,YES,,
614,7,Uganda,Mb_rt1,5,2016_Mbarara_15,Pisang Ceylan,15,126625,1,1,1,2,7,13,Mbarara,ratoon1,1,15,Pisang_Ceylan,31,Pisang_Ceylan,31,6.833333333,10.5,356.3333333,7,7,13.557099,4.5,39.67592667,4.5,1,23.83333333,12.33333333,23.18333333,1.861655012,0.65,193.8333333,15.16666667,635.5,797.6666667,162.1666667,0.1275,15.90555556,11.18888889,3.222222222,2.711111111,2.333333333,617.3333333,180.3333334,365,2.024029574,1111,53.59394175,52.13228879,No,,
615,8,Uganda,Mb_rt1,5,2016_Mbarara_16,Cachaco,16,126595,1,1,1,2,8,14,Mbarara,ratoon1,1,16,Cachaco      ,32,Cachaco      ,32,0.888888889,9,321.3333333,1,1,18.36419778,0.333333333,0,0.333333333,1,18.43333333,6.777777778,16.95555556,2.486441799,1.477777778,80.22222222,11.22222222,661,832.3333333,171.3333333,0.214388889,20.64259259,14.91666667,3.972222222,3.257407407,3.666666667,620.7777778,211.5555555,365,1.725315127,1111,35.33347611,32.50083458,No,,
616,9,Uganda,Mb_rt1,5,2016_Mbarara_17,NARITA 9,17,126642,1,NA,1,3,1,15,Mbarara,ratoon1,1,17,NARITA_17    ,9,NARITA_17    ,17,5.5,11.5,347.5,5.5,5.5,18.333335,3.5,45,3.5,1,33.7,12,35.4,2.95,-1.7,196,16,619.5,766.5,147,0.15,19.45833334,12.075,3.475,2.933333334,3,596.1428571,170.3571429,365,2.142557651,1111,80.21885826,84.2655069,No,No,
618,11,Uganda,Mb_rt1,5,2016_Mbarara_18,NARITA 21,18,126593,1,NA,1,3,2,17,Mbarara,ratoon1,1,18,NARITA_21    ,21,NARITA_21    ,21,5.285714286,12.85714286,312.1428571,5.285714286,5.285714286,31.24999857,1.428571429,5.357142857,1.428571429,1,30.4,11.85714286,29.35714286,2.453623044,1.042857143,192.1428571,15.71428571,493.5714286,666,172.4285714,0.141714286,19.26190476,12.33333333,3.261904762,2.673809524,3,533.3333333,132.6666667,365,2.751256281,1111,92.92203013,89.73438531,No,,
619,12,Uganda,Mb_rt1,5,2016_Mbarara_19,Mbwazirume,19,126635,1,1,1,3,3,18,Mbarara,ratoon1,1,19,Mbwazirume   ,29,Mbwazirume   ,29,2.833333333,8.666666667,297.6666667,3,3,40.185185,1.5,15,1.5,1,28.56666667,8.666666667,23.51666667,2.598311689,5.05,143.6666667,15.66666667,643,766.3333333,102.8,0.133333333,19.59722222,13.33611111,3.819444445,3.222222222,3,546.25,220.0833333,365,1.658462704,1111,52.63557063,43.33068271,No,,
