Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
1666,99,Tanzania,Ta_fp,10,2016_TaCRI_92,NARITA 12,92,129101,4,NA,1,6,12,88,TaCRI,firstplant,4,92,NARITA_12    ,12,NARITA_12    ,12,2.25,8.25,230.5,0.25,0.25,0,0,-25,0,1,31.0375,8,31.75,3.988392857,-0.7125,131.75,16,.,542.75,.,0.4,16.45833334,11.79166667,2.604166667,2.066666667,2,0,542.75,365,0.672501152,1111,23.18963024,23.72197374,No,,
1667,100,Tanzania,Ta_fp,10,2016_TaCRI_93,NARITA 10,93,129111,4,NA,1,6,13,89,TaCRI,firstplant,4,93,NARITA_10    ,10,NARITA_10    ,10,2.5,7.25,349.5,1.75,1.75,0,0,-58.33333333,0,1,48.9,7.75,43.85,5.720634921,5.05,148.25,19,.,600.25,.,75.325,18.1875,11.83333333,3.079166667,2.15,2,0,600.25,365,0.608079967,1111,33.03570762,29.62404456,No,,
1668,101,Tanzania,Ta_fp,10,2016_TaCRI_94,NARITA 4,94,129165,4,NA,1,6,14,90,TaCRI,firstplant,4,94,NARITA_04    ,4,NARITA_04    ,4,3,8,327.3333333,2,2,0,0,-50,0,1,54.86666667,8.333333333,52.13333333,6.234920635,2.733333333,124,14.66666667,.,635.6666667,.,166.9222222,18.66666667,13.22222222,3.377777778,2.338888889,2,0,635.6666667,365,0.574200315,1111,35.00145202,33.25775878,No,,
1669,102,Tanzania,Ta_fp,10,2016_TaCRI_95,Mbwazirume,95,129097,4,1,1,6,15,91,TaCRI,firstplant,4,95,Mbwazirume   ,29,Mbwazirume   ,29,4,9,276,4,4,0,0,-25,0,1,54.2,8,45.8,5.725,8.4,138,17,.,546,.,0.333333333,18.33333333,13.83333333,3.516666667,2.45,1.833333333,0,546,365,0.668498168,1111,40.25441941,34.01572711,No,,
1670,103,Tanzania,Ta_fp,10,2016_TaCRI_96,NARITA 13,96,129160,4,NA,1,6,16,92,TaCRI,firstplant,4,96,NARITA_13    ,13,NARITA_13    ,13,4.9,8,321.6,4.3,4.3,0,0,-25.83333333,0,1,41.26,8.5,37.6,4.359979798,3.66,110.2,12.3,.,563.2,.,0.346666667,18.77333333,12.225,3.271666667,2.235,2,0,563.2,365,0.648082386,1111,29.70800586,27.07273438,No,,
1672,1,Tanzania,Ta_rt1,11,2016_TaCRI_1,NARITA 21,1,129139,1,NA,1,1,1,1,TaCRI,ratoon1,1,1,NARITA_21    ,21,NARITA_21    ,21,1.333333333,5.666666667,143.3333333,0,0,0,0,0,0,1.333333333,12.12666667,7,15.66666667,2.238095238,-3.54,100.3333333,14,.,929.3333333,.,0.4,13.33333333,11,2.144444444,2.005555556,2,598.75,330.5833333,365,1.104108899,1111,14.8753574,19.21775146,No,,
1673,13,Tanzania,Ta_rt1,11,2016_TaCRI_2,Ndizi Uganda,2,129137,1,1,1,1,2,2,TaCRI,ratoon1,1,2,Ndizi_Uganda ,30,Ndizi_Uganda ,30,3.666666667,4,300,1.666666667,1.666666667,0,0,-27.77777667,0,1,13.46666667,6,18.76666667,2.99984127,-5.3,85,14,.,897.6666667,.,0.4,14.83333333,12.33333333,2.744444444,2.35,2,561,336.6666667,365,1.084158416,1111,16.2206,22.60445,No,,
1674,25,Tanzania,Ta_rt1,11,2016_TaCRI_3,NARITA 4,3,129163,1,NA,1,1,3,3,TaCRI,ratoon1,1,3,NARITA_04    ,4,NARITA_04    ,4,0,1,356,4,4,0,0,-25,0,1,35,10,55.5,5.55,-20.5,210,21,607,748,141,0.4,18.33333333,12.5,3.2,2.466666667,2,593,155,365,2.35483871,1111,91.56790323,145.2005323,No,,
1675,37,Tanzania,Ta_rt1,11,2016_TaCRI_4,Cachaco,4,129171,1,1,1,1,4,0,TaCRI,ratoon1,1,4,.,.,Cachaco      ,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,648,.,365,.,1111,.,.,YES,,
1676,49,Tanzania,Ta_rt1,11,2016_TaCRI_5,Mbwazirume,5,129175,1,1,1,1,5,4,TaCRI,ratoon1,1,5,Mbwazirume   ,29,Mbwazirume   ,29,1.5,5,247.5,4,4,0,0,-25,0,1,23.5,8,33.5,4.1875,-10,123,15,.,748,.,0.4,15,13.25,3.516666667,2.633333333,2,573.6666667,174.3333333,365,2.093690249,1111,54.66311187,77.92401053,No,,
1677,60,Tanzania,Ta_rt1,11,2016_TaCRI_6,Gros michel,6,129161,1,1,1,1,6,0,TaCRI,ratoon1,1,6,.,.,Gros_Michel  ,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,649,.,365,.,1111,.,.,YES,,
1678,71,Tanzania,Ta_rt1,11,2016_TaCRI_7,NARITA 19,7,129086,1,NA,1,1,7,5,TaCRI,ratoon1,1,7,NARITA_19    ,19,NARITA_19    ,19,6,8,330,5,5,0,0,-20,0,1,11,7,7,1,4,99,14,.,749,.,0.2,10,11.16666667,3,2.25,1,561,188,365,1.941489362,1111,23.72694149,15.09896277,No,,
1679,82,Tanzania,Ta_rt1,11,2016_TaCRI_8,Williams,8,129169,1,1,1,1,8,0,TaCRI,ratoon1,1,8,.,.,Williams     ,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,572.625,.,365,.,1111,.,.,YES,,
1680,94,Tanzania,Ta_rt1,11,2016_TaCRI_9,NARITA 2,9,129166,1,NA,1,2,1,0,TaCRI,ratoon1,1,9,.,.,NARITA_02    ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,600.6666667,.,365,.,1111,.,.,YES,,
1681,2,Tanzania,Ta_rt1,11,2016_TaCRI_10,NARITA 8,10,129103,1,NA,1,2,2,0,TaCRI,ratoon1,1,10,.,.,NARITA_08    ,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,604.5,.,365,.,1111,.,.,YES,,
1682,3,Tanzania,Ta_rt1,11,2016_TaCRI_11,NARITA 10,11,129106,1,NA,1,2,3,6,TaCRI,ratoon1,1,11,NARITA_10    ,10,NARITA_10    ,10,1,1,130,0,0,0,0,0,0,1,12.4,5,11.49,2.298,0.91,73,14,.,958,.,0.4,15,11,2.2,2.083333333,2,606.75,351.25,365,1.039145907,1111,14.31568968,13.26510278,No,,
1683,4,Tanzania,Ta_rt1,11,2016_TaCRI_12,NARITA 18,12,129120,1,NA,1,2,4,7,TaCRI,ratoon1,1,12,NARITA_18    ,18,NARITA_18    ,18,3,5,138,0,0,0,0,0,0,1,32,7,33,4.714285714,-1,108,15,.,840,.,0.2,14.16666667,11.16666667,3.083333333,2.133333333,2,574.1666667,265.8333333,365,1.373040753,1111,48.81434483,50.33979311,No,,
1684,5,Tanzania,Ta_rt1,11,2016_TaCRI_13,NARITA 13,13,129159,1,NA,1,2,5,8,TaCRI,ratoon1,1,13,NARITA_13    ,13,NARITA_13    ,13,1.5,5.75,238.25,0.5,0.5,0,0,-12.5,0,1,23.75,8.25,35.25,4.149531025,-11.5,130.25,15.5,.,787.5,.,0.233333333,16.5625,11.70833333,2.670833333,2.045833333,1.541666667,548.1666667,239.3333333,365,1.525069638,1111,40.24086874,59.72592097,No,,
1685,6,Tanzania,Ta_rt1,11,2016_TaCRI_14,NARITA 12,14,129148,1,NA,1,2,6,9,TaCRI,ratoon1,1,14,NARITA_12    ,12,NARITA_12    ,12,4.4,5,258,0.2,0.2,0,0,-20,0,1,30.63,8.8,49.16,5.561388889,-18.53,155.2,17.2,627,803,183,0.24,16.26666667,11.4,2.73,2.07,1.6,620.5,182.5,365,2,1111,68.05986,109.23352,No,,
1686,7,Tanzania,Ta_rt1,11,2016_TaCRI_15,NARITA 26,15,129121,1,NA,1,2,7,10,TaCRI,ratoon1,1,15,NARITA_26    ,26,NARITA_26    ,26,4.2,7.8,250,0,0,0,0,0,0,1,29.61,8,61.478,6.868222221,-31.868,124.2,14.2,.,871.8,.,0.36,16.73333333,12.36666667,2.9,2.29,1.966666667,603.6666667,268.1333333,365,1.361263053,1111,44.7810759,92.97706802,No,,
1687,8,Tanzania,Ta_rt1,11,2016_TaCRI_16,NARITA 25,16,NA,1,NA,NA,NA,NA,11,TaCRI,ratoon1,1,16,NARITA_25    ,25,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,No,,Yes
1689,10,Tanzania,Ta_rt1,11,2016_TaCRI_17,NARITA 15,17,129138,1,NA,1,3,1,0,TaCRI,ratoon1,1,17,.,.,NARITA_15    ,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,565,.,365,.,1111,.,.,YES,,
1690,11,Tanzania,Ta_rt1,11,2016_TaCRI_18,NARITA 20,18,129089,1,NA,1,3,2,0,TaCRI,ratoon1,1,18,.,.,NARITA_20    ,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,561,.,365,.,1111,.,.,YES,,
1691,12,Tanzania,Ta_rt1,11,2016_TaCRI_19,NARITA 11,19,129131,1,NA,1,3,3,0,TaCRI,ratoon1,1,19,.,.,NARITA_11    ,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1692,14,Tanzania,Ta_rt1,11,2016_TaCRI_20,NARITA 6,20,129100,1,NA,1,3,4,0,TaCRI,ratoon1,1,20,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,620.5,.,365,.,1111,.,.,YES,,
1694,,Tanzania,Ta_rt1,11,2016_TaCRI_21,NARITA 23,21,,1,,,,,,TaCRI,ratoon1,1,21,.,.,NARITA_23    ,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,648,.,365,.,1111,.,.,YES,,
1695,16,Tanzania,Ta_rt1,11,2016_TaCRI_22,NARITA 14,22,129155,1,NA,1,3,6,0,TaCRI,ratoon1,1,22,.,.,NARITA_14    ,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1696,17,Tanzania,Ta_rt1,11,2016_TaCRI_23,NARITA 7,23,129158,1,NA,1,3,7,12,TaCRI,ratoon1,1,23,NARITA_07    ,7,NARITA_07    ,7,5.333333333,8.666666667,251.6666667,0,0,0,0,0,0,1,30.33333333,8.333333333,37.66666667,4.501190476,-7.333333333,122.6666667,14.33333333,.,840,.,0.2,13.22222222,10.94444445,3.044444444,2.205555556,2,683.6666667,156.3333333,365,2.334754798,1111,78.68201493,97.70404054,No,,
1697,18,Tanzania,Ta_rt1,11,2016_TaCRI_24,NARITA 27,24,129152,1,NA,1,3,8,0,TaCRI,ratoon1,1,24,.,.,NARITA_27    ,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,592,.,365,.,1111,.,.,YES,,
1698,19,Tanzania,Ta_rt1,11,2016_TaCRI_25,NARITA 10,25,129143,2,NA,1,1,9,13,TaCRI,ratoon1,2,25,NARITA_10    ,10,NARITA_10    ,10,2,6,271,1.333333333,1.333333333,0,0,-33.33333333,0,1,25.03333333,8,27.73333333,3.487590188,-2.7,143.6666667,16.66666667,.,789,.,0.333333333,16.22222222,13.05555556,2.794444445,2.233333333,1.666666667,592,197,365,1.852791878,1111,51.52990947,57.08772927,No,,
1699,20,Tanzania,Ta_rt1,11,2016_TaCRI_26,NARITA 11,26,129088,2,NA,1,1,10,0,TaCRI,ratoon1,2,26,.,.,NARITA_11    ,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,611.5,.,365,.,1111,.,.,YES,,
1700,21,Tanzania,Ta_rt1,11,2016_TaCRI_27,Mbwazirume,27,129096,2,1,1,1,11,0,TaCRI,ratoon1,2,27,.,.,Mbwazirume,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,528.6666667,.,365,.,1111,.,.,YES,,
1701,22,Tanzania,Ta_rt1,11,2016_TaCRI_28,NARITA 14,28,129144,2,NA,1,1,12,0,TaCRI,ratoon1,2,28,.,.,NARITA_14    ,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1702,23,Tanzania,Ta_rt1,11,2016_TaCRI_29,NARITA 22,29,129114,2,NA,1,1,13,14,TaCRI,ratoon1,2,29,NARITA_22    ,22,NARITA_22    ,22,3,1,285,1,1,0,0,0,0,1,53,9,47.8,5.311111111,5.2,170,18,.,631,.,4,17.5,13,3.05,2.183333333,2,.,.,365,.,1111,.,.,No,,
1704,26,Tanzania,Ta_rt1,11,2016_TaCRI_30,NARITA 8,30,129141,2,NA,1,1,14,16,TaCRI,ratoon1,2,30,NARITA_08    ,8,NARITA_08    ,8,4.75,9.25,282.75,2,2,0,0,-33.3333325,0,1,31.2375,8.5,29.425,3.465625,1.8125,140,16,.,909.25,.,100.3,16,12.41666667,2.566666667,2.195833333,2,656,253.25,365,1.441263574,1111,50.01885415,47.1165997,No,,
1705,27,Tanzania,Ta_rt1,11,2016_TaCRI_31,Ndizi Uganda,31,129104,2,1,1,1,15,17,TaCRI,ratoon1,2,31,Ndizi_Uganda ,30,Ndizi_Uganda ,30,4.6,7,216,0.2,0.2,0,0,-20,0,1,15.24,7,16.9,2.407619048,-1.66,94,13.2,.,957.4,.,0.393333333,13.6,12.03333333,2.5,2.3,2.033333333,556,401.4,365,0.909317389,1111,15.39623468,17.07325237,No,,
1706,28,Tanzania,Ta_rt1,11,2016_TaCRI_32,Williams,32,129081,2,1,1,1,16,18,TaCRI,ratoon1,2,32,Williams     ,34,Williams     ,34,9,10,194,9,9,0,0,0,0,1,76,8,45.4,5.675,30.6,133,16,.,635,.,450,18.5,13.83333333,3.183333333,2.216666667,2,584.625,.,365,.,1111,.,.,No,,
1707,29,Tanzania,Ta_rt1,11,2016_TaCRI_33,NARITA 2,33,129080,2,NA,1,2,9,19,TaCRI,ratoon1,2,33,NARITA_02    ,2,NARITA_02    ,2,1.6,6.4,187.4,0,0,0,0,0,0,1,22.2,8.6,31.54,3.731785714,-9.34,146,16.6,517,862,204,0.32,16.01666667,11.18333333,2.273333333,1.956666667,1.8,568.5,293.5,365,1.243611584,1111,30.67268484,43.57731891,No,,
1708,30,Tanzania,Ta_rt1,11,2016_TaCRI_34,NARITA 4,34,129172,2,NA,1,2,10,0,TaCRI,ratoon1,2,34,.,.,NARITA_04    ,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1709,31,Tanzania,Ta_rt1,11,2016_TaCRI_35,NARITA 13,35,129105,2,NA,1,2,11,20,TaCRI,ratoon1,2,35,NARITA_13    ,13,NARITA_13    ,13,5,7,244.8,1,1,0,0,-25,0,1,33.94,8.2,44.34,5.133444444,-10.4,132,14.8,538.5,803.2,183.5,0.356666667,16.76666667,12.2,2.886666667,2.16,1.6,517.25,285.95,365,1.276446931,1111,48.13141843,62.87999685,No,,
1710,32,Tanzania,Ta_rt1,11,2016_TaCRI_36,NARITA 23,36,NA,2,NA,NA,NA,NA,21,TaCRI,ratoon1,2,36,NARITA_23    ,23,NARITA_23    ,23,7,8,320,0,0,0,0,0,0,1,37,10,53,5.3,-16,181,18,.,851,.,0.4,13.16666667,12.16666667,3.25,2.733333333,2,513,338,365,1.079881657,1111,44.39069527,63.5866716,No,,
1712,34,Tanzania,Ta_rt1,11,2016_TaCRI_37,NARITA 20,37,129173,2,NA,1,2,13,22,TaCRI,ratoon1,2,37,NARITA_20    ,20,NARITA_20    ,20,6,7,236,1.6,1.6,0,0,-22.85714286,0,1,27.61,8,29.9,3.669047619,-2.29,111.4,13.4,.,802.4,.,0.316666667,15.06666667,11.8,2.613333333,2.17,1.8,584.2,218.2,365,1.672777269,1111,51.31195761,55.56782081,No,,
1713,35,Tanzania,Ta_rt1,11,2016_TaCRI_38,NARITA 7,38,129170,2,NA,1,2,14,23,TaCRI,ratoon1,2,38,NARITA_07    ,7,NARITA_07    ,7,6.6,8.2,320,0,0,0,0,0,0,1,26.92,9,32.67,3.492979798,-5.75,139,14.8,.,933,.,0.4,15.66666667,12.6,2.656666667,2.303333333,2,592.75,340.25,365,1.072740632,1111,32.08365555,38.93659089,No,,
1714,36,Tanzania,Ta_rt1,11,2016_TaCRI_39,NARITA 26,39,129116,2,NA,1,2,15,24,TaCRI,ratoon1,2,39,NARITA_26    ,26,NARITA_26    ,26,5.75,7.5,419,2.75,2.75,0,0,-4.1666675,0,1,50.075,9.25,46.4475,4.604280303,3.6275,143.75,14.5,650,782.25,173,100.25,17.91666667,12.5625,3.0875,2.354166667,2,559,223.25,365,1.63493841,1111,90.95705991,84.36800879,No,,
1715,38,Tanzania,Ta_rt1,11,2016_TaCRI_40,NARITA 6,40,129147,2,NA,1,2,16,25,TaCRI,ratoon1,2,40,NARITA_06    ,6,NARITA_06    ,6,6,7,280,0,0,0,0,0,0,1,36,11,53,4.818181818,-17,181,16,.,851,.,0.2,12,10,2.466666667,2.133333333,2,594.3333333,256.6666667,365,1.422077922,1111,56.87742856,83.73621427,No,,
1716,39,Tanzania,Ta_rt1,11,2016_TaCRI_41,NARITA 19,41,129119,2,NA,1,3,9,26,TaCRI,ratoon1,2,41,NARITA_19    ,19,NARITA_19    ,19,3.5,2.5,126,1.5,1.5,0,0,-16.666665,0,1,8.75,6.5,17.35,2.701190477,-8.6,97.5,14.5,938,906.5,154,0.3,12.29166667,11.5,2.725,2.283333334,1.5,569.8571429,336.6428571,365,1.084235095,1111,10.54012041,20.89955305,No,,
1717,40,Tanzania,Ta_rt1,11,2016_TaCRI_42,NARITA 18,42,129156,2,NA,1,3,10,27,TaCRI,ratoon1,2,42,NARITA_18    ,18,NARITA_18    ,18,6,6,101.5,0,0,0,0,0,0,1,29.85,9,38.8,4.311111111,-8.95,155,16.5,.,853,.,0.4,16.33333334,13.25,3.083333333,2.533333333,2,590.625,262.375,365,1.391138637,1111,46.13481753,59.96753502,No,,
1718,41,Tanzania,Ta_rt1,11,2016_TaCRI_43,NARITA 15,43,129174,2,NA,1,3,11,28,TaCRI,ratoon1,2,43,NARITA_15    ,15,NARITA_15    ,15,4.833333333,7.5,287.3333333,1.333333333,1.333333333,0,0,-8.888888333,0,1,27,7,29.48333333,4.204464286,-2.483333333,107.1666667,14.83333333,.,763.5,.,0.286111111,15.31944445,13.08333333,3.305555556,2.327777778,1.666666667,583.3,180.2,365,2.025527192,1111,60.75973918,66.34813494,No,,
1719,42,Tanzania,Ta_rt1,11,2016_TaCRI_44,Gros michel,44,129092,2,1,1,3,12,29,TaCRI,ratoon1,2,44,Gros_Michel  ,33,Gros_Michel  ,33,5,7,182.5,0.5,0.5,0,0,-50,0,1,29.975,7,21.35,3.05,8.625,115.5,16.5,701,946,186,0.4,15,12.5,2.466666667,2.225,2,643,303,365,1.204620462,1111,40.11654167,28.57341667,No,,
1720,43,Tanzania,Ta_rt1,11,2016_TaCRI_45,NARITA 12,45,129128,2,NA,1,3,13,30,TaCRI,ratoon1,2,45,NARITA_12    ,12,NARITA_12    ,12,6,7.333333333,280.5555556,4.333333333,4.333333333,0,0,-15.67460222,0,1,55.76666667,10.22222222,54.30666667,5.301554433,1.46,193.1111111,18.55555556,616.3333333,754,167.3333333,0.396296296,19.4537037,12.25,3.042592592,2.237037037,2,560,194,365,1.881443299,1111,116.5681435,113.5163296,No,,
1721,44,Tanzania,Ta_rt1,11,2016_TaCRI_46,NARITA 27,46,129157,2,NA,1,3,14,31,TaCRI,ratoon1,2,46,NARITA_27    ,27,NARITA_27    ,27,4.4,6.6,278,2.4,2.4,0,0,-15.666666,0,1,75.32,10,75.82,7.908603174,-0.5,212.8,20.8,.,735.6,.,0.316666667,19.9,12.77333334,3.09,2.34,1.8,550.8571429,184.7428571,365,1.975719147,1111,165.3292056,166.4267176,No,,
1722,45,Tanzania,Ta_rt1,11,2016_TaCRI_47,NARITA 21,47,129168,2,NA,1,3,15,32,TaCRI,ratoon1,2,47,NARITA_21    ,21,NARITA_21    ,21,7.5,9,295.75,1.5,1.5,0,0,-4.1666675,0,1,41.5,9,39.25,4.216150794,2.25,123.25,13,.,762.75,.,0.333333333,17.45833333,13.16666667,3.404166667,2.466666667,1.958333333,553,209.75,365,1.740166865,1111,80.23300358,75.88302145,No,,
1723,46,Tanzania,Ta_rt1,11,2016_TaCRI_48,Cachaco,48,129109,2,1,1,3,16,0,TaCRI,ratoon1,2,48,.,.,Cachaco      ,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,597,.,365,.,1111,.,.,YES,,
1725,48,Tanzania,Ta_rt1,11,2016_TaCRI_49,NARITA 23,49,NA,3,NA,NA,NA,NA,33,TaCRI,ratoon1,3,49,NARITA_23    ,23,NARITA_23    ,23,7.5,6.5,242.5,0,0,0,0,0,0,1,40.05,10.5,99.2,8.716666665,-59.15,175,16.5,.,877.5,.,0.4,17.33333334,14.25,3.525,3.025,2,518,359.5,365,1.015299026,1111,45.1762886,111.8973241,No,,
1726,50,Tanzania,Ta_rt1,11,2016_TaCRI_50,NARITA 8,50,129115,3,NA,1,4,2,34,TaCRI,ratoon1,3,50,NARITA_08    ,8,NARITA_08    ,8,4,5.5,262.5,0,0,0,0,0,0,1,25.425,8.5,28.9,3.378571429,-3.475,137.5,15.5,.,902.5,.,0.4,16,11.5,2.35,2.15,2,608.2857143,294.2142857,365,1.240592377,1111,35.04322997,39.83281598,No,,
1727,51,Tanzania,Ta_rt1,11,2016_TaCRI_51,NARITA 20,51,129167,3,NA,1,4,3,35,TaCRI,ratoon1,3,51,NARITA_20    ,20,NARITA_20    ,20,4.666666667,7,288.3333333,1.666666667,1.666666667,0,0,-6.666666667,0,1,35.66666667,7.666666667,30.80333333,3.553259259,4.863333333,97.33333333,11,.,827.3333333,.,0.333333333,15.52777778,12.33333333,2.955555555,2.272222222,1.666666667,583.1428571,244.1904762,365,1.494734789,1111,59.22986252,51.1535663,No,,
1728,52,Tanzania,Ta_rt1,11,2016_TaCRI_52,NARITA 18,52,129123,3,NA,1,4,4,36,TaCRI,ratoon1,3,52,NARITA_18    ,18,NARITA_18    ,18,8,7,290,1,1,0,0,-100,0,1,18.22,8,27.2,3.4,-8.98,135,16,.,981,.,0.4,15,12,2.5,2.3,2,592.4,388.6,365,0.939269171,1111,19.01308106,28.38396294,No,,
1729,53,Tanzania,Ta_rt1,11,2016_TaCRI_53,Ndizi Uganda,53,129153,3,1,1,4,5,37,TaCRI,ratoon1,3,53,Ndizi_Uganda ,30,Mbwazirume,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,No,,Yes
1730,54,Tanzania,Ta_rt1,11,2016_TaCRI_54,NARITA 2,54,129133,3,NA,1,4,6,38,TaCRI,ratoon1,3,54,NARITA_02    ,2,NARITA_02    ,2,2.4,7.2,163,0,0,0,0,0,0,1,23.54,8.6,35.96,4.178376623,-12.42,127.8,14.8,666,893.4,203,0.36,14.2,11.16666667,2.356666667,2.046666667,1.8,608,285.4,365,1.278906797,1111,33.44717274,51.09432165,No,,
1731,55,Tanzania,Ta_rt1,11,2016_TaCRI_55,NARITA 27,55,129093,3,NA,1,4,7,39,TaCRI,ratoon1,3,55,NARITA_27    ,27,NARITA_27    ,27,3.714285714,6.428571429,211.8571429,0,0,0,0,0,0,1,36.59285714,9,62.41428571,6.716706349,-25.82142857,164.2857143,17.57142857,704,856,164,0.317452381,16.92857143,11.28571429,2.428571429,2.028571429,1.595238095,586.3636364,269.6363636,365,1.353674983,1111,55.03320199,93.86689811,No,,
1732,56,Tanzania,Ta_rt1,11,2016_TaCRI_56,NARITA 12,56,129125,3,NA,1,4,8,40,TaCRI,ratoon1,3,56,NARITA_12    ,12,NARITA_12    ,12,6.571428571,7.428571429,240,0.857142857,0.857142857,0,0,-2.380952857,0,1,37.28571429,9.428571429,45.74285714,4.848593074,-8.457142857,172.5714286,17.85714286,.,826.2857143,.,0.314285714,18.42857143,11.52380952,2.685714286,2.147619048,1.571428571,608.6363636,217.6493507,365,1.677009368,1111,69.46915477,85.22614312,No,,
1733,57,Tanzania,Ta_rt1,11,2016_TaCRI_57,NARITA 7,57,129098,3,NA,1,5,1,41,TaCRI,ratoon1,3,57,NARITA_07    ,7,NARITA_07    ,7,5.666666667,7.666666667,335,0,0,0,0,0,0,1,35.11666667,9.666666667,41.86666667,4.314074074,-6.75,175.6666667,17.66666667,.,909.6666667,.,0.4,15.66666667,12,2.622222222,2.377777778,2,643.75,265.9166667,365,1.372610467,1111,53.5518712,63.84542024,No,,
1734,58,Tanzania,Ta_rt1,11,2016_TaCRI_58,NARITA 26,58,129118,3,NA,1,5,2,42,TaCRI,ratoon1,3,58,NARITA_26    ,26,NARITA_26    ,26,4.666666667,6.666666667,324.8333333,2.333333333,2.333333333,0,0,-31.11111167,0,1,24.61666667,8.166666667,33.03833333,3.761582011,-8.421666667,123.5,14.16666667,.,872.6666667,.,0.366666667,17.66666667,12.16666667,2.675,2.255555556,2,568.4,304.2666667,365,1.199605609,1111,32.80815376,44.03222964,No,,
