Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
1023,1,Tanzania,Mt_rt1,8,2016_Mitalula_1,NARITA 21,1,130387,1,NA,1,1,1,1,Mitalula,ratoon1,1,1,NARITA_21    ,21,NARITA_21    ,21,4.636363636,6.727272727,93.63636364,4.636363636,4.636363636,38.15656727,1,0,1,1,14.01818182,5.818181818,13.54545455,2.332813853,0.472727273,83,13.90909091,734.3636364,871.7272727,137.3636364,0.1,15.84848485,12,3.554242424,2.516212121,4.984848485,.,.,365,.,1111,.,.,No,,
1024,13,Tanzania,Mt_rt1,8,2016_Mitalula_2,NARITA 22,2,130385,1,NA,1,1,2,2,Mitalula,ratoon1,1,2,NARITA_22    ,22,NARITA_22    ,22,3,6,237.5,3,3,45,1,0,1,1,15.7,6.5,14.85,2.277380952,0.85,97,14.5,730.5,868,137.5,0.1,15.91666667,12,3.585,2.56,5,670,198,365,1.843434343,1111,32.15447222,30.413625,No,,
1025,24,Tanzania,Mt_rt1,8,2016_Mitalula_3,NARITA 13,3,130411,1,NA,1,1,3,3,Mitalula,ratoon1,1,3,NARITA_13    ,13,NARITA_13    ,13,2.111111111,4,108.8888889,2.111111111,2.111111111,34.32098889,0.777777778,0,0.777777778,1,17.62222222,7.222222222,16.68888889,2.305820106,0.933333333,106.2222222,14.44444444,724.2222222,857.3333333,133.1111111,0.1,15.88888889,11.87037037,3.458703704,2.420740741,5.12962963,620.25,237.0833333,365,1.539543058,1111,30.14161875,28.54521524,No,,
1026,37,Tanzania,Mt_rt1,8,2016_Mitalula_4,Mbwazirume,4,130419,1,1,1,1,4,4,Mitalula,ratoon1,1,4,Mbwazirume   ,29,Mbwazirume   ,29,5,4.666666667,75,5,5,22.22222,0.666666667,0,0.666666667,1,14.63333333,6.333333333,13.63333333,2.138888889,1,91,14,681,756.6666667,75.66666667,0.1,15.83333333,12,3.49,2.487777778,4.888888889,660.5,96.1666667,365,3.795493933,1111,61.70574866,57.48895491,No,,
1027,50,Tanzania,Mt_rt1,8,2016_Mitalula_5,NARITA 26,5,130423,1,NA,1,1,5,5,Mitalula,ratoon1,1,5,NARITA_26    ,26,NARITA_26    ,26,3.555555556,6.333333333,162.7777778,3.666666667,3.666666667,40.30864222,1,0,1,1,18.36666667,8.111111111,17.37777778,2.138580247,0.988888889,121.8888889,14.66666667,729.4444444,855.1111111,125.6666667,0.1,16.35185185,12,3.553888889,2.518148148,5.037037037,639.5,215.6111111,365,1.692862664,1111,34.54348339,32.68361042,No,,
1028,62,Tanzania,Mt_rt1,8,2016_Mitalula_6,NARITA 6,6,NA,1,NA,NA,NA,NA,6,Mitalula,ratoon1,1,6,NARITA_06    ,6,NARITA_06    ,6,3.5,5,125,3.5,3.5,49.166665,1,0,1,1,17.8,8,17,2.125,0.8,128,16,777,900.5,123.5,0.1,15.16666667,11.5,3.229166667,2.321666667,4.666666667,680.3333333,220.1666667,365,1.657834973,1111,32.78501286,31.31152914,No,,
1030,75,Tanzania,Mt_rt1,8,2016_Mitalula_7,NARITA 12,7,130334,1,NA,1,1,7,7,Mitalula,ratoon1,1,7,NARITA_12    ,12,NARITA_12    ,12,2.916666667,5.5,187.0833333,2.916666667,2.916666667,43.6342575,1,0,1,1,18.64166667,7.666666667,17.75,2.311904762,0.891666667,119.3333333,15.16666667,734.1818182,847.3333333,126.3636364,0.105555556,17,12.08333333,3.593888889,2.550833333,5.166666667,646.25,201.0833333,365,1.815167841,1111,37.59374452,35.79556362,No,,
1031,87,Tanzania,Mt_rt1,8,2016_Mitalula_8,Gros michel,8,130417,1,1,1,1,8,8,Mitalula,ratoon1,1,8,Gros_Michel  ,33,Gros_Michel  ,33,4.5,6,167.5,5.5,5.5,44.04762,1,0,1,1,15.9,7.5,15.5,2.06875,0.4,111,14.5,774,902.5,128.5,0.1,16.25,12,3.589166667,2.566666667,4.916666667,723,179.5,365,2.033426184,1111,35.92027019,35.0166156,No,,
1032,100,Tanzania,Mt_rt1,8,2016_Mitalula_9,Williams,9,130414,1,1,1,2,1,9,Mitalula,ratoon1,1,9,Williams     ,34,Williams     ,34,1.142857143,5.714285714,94.28571429,1.142857143,1.142857143,20.23809429,0.428571429,0,0.428571429,1,15.1,6.428571429,14.44285714,2.238010204,0.657142857,93.42857143,14.14285714,701,858.2857143,144,0.1,16,12,3.533095238,2.512619048,5,695,163.2857143,365,2.235345582,1111,37.50038101,35.86838713,No,,
1033,2,Tanzania,Mt_rt1,8,2016_Mitalula_10,NARITA 25,10,NA,1,NA,NA,NA,NA,10,Mitalula,ratoon1,1,10,NARITA_25    ,25,NARITA_25    ,25,2.333333333,5,151.6666667,2.333333333,2.333333333,28.70370333,0.666666667,0,0.666666667,1,20.33333333,8,19.43333333,2.429166667,0.9,125,15,759.5,874,123,0.1,16.33333333,12,3.585555555,2.532222222,5.166666667,633,241,365,1.514522822,1111,34.21357537,32.69920401,No,,
1035,4,Tanzania,Mt_rt1,8,2016_Mitalula_11,NARITA 19,11,130354,1,NA,1,2,3,11,Mitalula,ratoon1,1,11,NARITA_19    ,19,NARITA_19    ,19,2.666666667,6.166666667,182.0833333,2.916666667,2.916666667,39.0277775,0.833333333,0,0.833333333,1,13.43333333,6.25,12.50833333,1.99515873,0.925,83,12.83333333,754,864.1666667,110.1666667,0.1,15.125,11.51388889,2.869027778,1.84375,4.944444445,691.3333333,172.8333334,365,2.111861137,1111,31.51833074,29.34802385,No,,
1036,5,Tanzania,Mt_rt1,8,2016_Mitalula_12,NARITA 20,12,130368,1,NA,1,2,4,12,Mitalula,ratoon1,1,12,NARITA_20    ,20,NARITA_20    ,20,4.9,8.2,217,5.1,5.1,42.222223,1,0,1,1,15.3,6.7,14.74,2.199690476,0.56,95.3,13.6,819.25,949,134.125,0.1,15.53333333,11.61666667,2.932,1.916666667,4.883333333,670.25,278.75,365,1.30941704,1111,22.25786368,21.44319677,No,,
1037,6,Tanzania,Mt_rt1,8,2016_Mitalula_13,NARITA 27,13,130407,1,NA,1,2,5,13,Mitalula,ratoon1,1,13,NARITA_27    ,27,NARITA_27    ,27,3.4,3.2,107,3.6,3.6,38.972223,0.9,0,0.9,1,24.91,8.9,23.61,2.640388889,1.3,174.6,19.1,799.3,916.9,117.6,0.1,16.01666667,12.05,3.545166667,2.5005,5.116666667,645.5,271.4,365,1.344878408,1111,37.2195234,35.27711551,No,,
1038,7,Tanzania,Mt_rt1,8,2016_Mitalula_14,NARITA 18,14,130396,1,NA,1,2,6,14,Mitalula,ratoon1,1,14,NARITA_18    ,18,NARITA_18    ,18,3.5,1.5,65,4,4,50,1,0,1,1,22.1,8.5,21.45,2.499305556,0.65,132,15,855.5,1019,163.5,0.1,16.08333334,12,3.5775,2.505833334,5,670,349,365,1.045845272,1111,25.67874355,24.92348639,No,,
1039,8,Tanzania,Mt_rt1,8,2016_Mitalula_15,NARITA 8,15,130369,1,NA,1,2,7,15,Mitalula,ratoon1,1,15,NARITA_08    ,8,NARITA_08    ,8,4.5,6.75,217.0833333,4.916666667,4.916666667,46.16402167,1,0,1,1,20.96666667,8.25,20.13333333,2.423346561,0.833333333,131.8333333,15.58333333,824.6666667,942,117.3333333,0.1125,16.30555556,12,3.580138889,2.516388889,5.069444445,604.6666667,337.3333333,365,1.08201581,1111,25.20444022,24.20267391,No,,
1041,9,Tanzania,Mt_rt1,8,2016_Mitalula_16,NARITA 4,16,130339,1,NA,1,2,8,16,Mitalula,ratoon1,1,16,NARITA_04    ,4,NARITA_04    ,4,4,5,135,4,4,41.66667,1,0,1,1,21.7,8,20.6,2.575,1.1,135,16,700,853,153,0.1,16.33333333,12,3.588333333,2.56,4.833333333,605,248,365,1.471774194,1111,35.4825625,33.68390726,No,,
1042,10,Tanzania,Mt_rt1,8,2016_Mitalula_17,Cachaco,17,130386,1,1,1,3,1,17,Mitalula,ratoon1,1,17,Cachaco      ,32,Cachaco      ,32,6.714285714,8.857142857,289.2857143,7.142857143,7.142857143,39.78174429,1,0,1,1,11.68571429,5.428571429,11.05714286,2.029013605,0.628571429,64.57142857,11.28571429,850,971.7142857,121.7142857,0.178571429,16,13.26190476,4.377619048,3.425,4.595238095,732.6,239.1142857,365,1.526466723,1111,19.81785579,18.75185865,No,,
1043,11,Tanzania,Mt_rt1,8,2016_Mitalula_18,NARITA 15,18,130337,1,NA,1,3,2,18,Mitalula,ratoon1,1,18,NARITA_15    ,15,NARITA_15    ,15,4,5.666666667,139.4444444,4,4,27.37654222,1,3.703703333,1,1,12.18888889,5.888888889,11.33333333,1.90037037,0.855555556,83.66666667,13.77777778,688.3333333,805.2222222,116.8888889,0.1,15.16666667,11.38888889,2.703703704,1.701851852,4.981481481,671,134.2222222,365,2.719370861,1111,36.82532741,34.24050496,No,,
1044,12,Tanzania,Mt_rt1,8,2016_Mitalula_19,NARITA 10,19,130379,1,NA,1,3,3,19,Mitalula,ratoon1,1,19,NARITA_10    ,10,NARITA_10    ,10,5,6.636363636,175.9090909,5.181818182,5.181818182,42.99242455,1,0,1,1,19.05454545,8,18.77272727,2.337987013,0.281818182,118.9090909,14.27272727,827,928.5454545,101.5454545,0.1,16.25757576,11.98484848,3.561212121,2.506515151,5.090909091,675.6666667,252.8787878,365,1.443379269,1111,30.55576178,30.10383973,No,,
1045,14,Tanzania,Mt_rt1,8,2016_Mitalula_20,NARITA 14,20,130348,1,NA,1,3,4,20,Mitalula,ratoon1,1,20,NARITA_14    ,14,NARITA_14    ,14,3.4,6,130,3.8,3.8,43.055556,1,0,1,1,18.66,7.6,17.7,2.278285714,0.96,123.2,15.4,706.4,839.4,133,0.1,16.1,12,3.549333333,2.505333333,5,697,142.4,365,2.563202247,1111,53.13841222,50.40460323,No,,
1046,15,Tanzania,Mt_rt1,8,2016_Mitalula_21,NARITA 7,21,130332,1,NA,1,3,5,21,Mitalula,ratoon1,1,21,NARITA_07    ,7,NARITA_07    ,7,5.909090909,7.454545455,239.0909091,6,6,34.50577091,1.181818182,3.409090909,1.181818182,1,16.51818182,7.090909091,15.43636364,2.157251082,1.081818182,110.8181818,15.27272727,739.4,813.9090909,95.5,0.113636364,16.07575758,12.25,3.554545454,2.490757576,5.196969697,645,168.9090909,365,2.160925727,1111,39.65666066,37.05944404,No,,
1047,16,Tanzania,Mt_rt1,8,2016_Mitalula_22,NARITA 2,22,130403,1,NA,1,3,6,22,Mitalula,ratoon1,1,22,NARITA_02    ,2,NARITA_02    ,2,3.083333333,6.416666667,198.75,3.333333333,3.333333333,42.70833417,0.916666667,0,0.916666667,1,17.78333333,7.416666667,16.93333333,2.280902778,0.85,108.0833333,14,729,868.5,139.5,0.1,16.09722222,12,3.577222222,2.526944444,5.138888889,607.7142857,260.7857143,365,1.399616543,1111,27.6526206,26.33089272,No,,
1048,17,Tanzania,Mt_rt1,8,2016_Mitalula_23,Ndizi Uganda,23,130406,1,1,1,3,7,23,Mitalula,ratoon1,1,23,Ndizi_Uganda ,30,Ndizi_Uganda ,30,2.6,5,159,2.8,2.8,28.277778,0.7,0,0.6,1,12.21,5.3,11.61,2.197666667,0.6,71.2,13.2,780.6666667,906.5,128.7777778,0.1,15.46666667,12.21666667,3.525333333,2.468666667,5.083333333,584.6,321.9,365,1.133892513,1111,15.38160345,14.6257507,No,,
1049,18,Tanzania,Mt_rt1,8,2016_Mitalula_24,NARITA 11,24,130400,1,NA,1,3,8,24,Mitalula,ratoon1,1,24,NARITA_11    ,11,NARITA_11    ,11,2.833333333,4.333333333,134.1666667,2.666666667,2.666666667,27.0370375,0.666666667,0,0.666666667,1,18.75833333,7.75,18.15833333,2.345684524,0.6,122.3333333,15.33333333,740.6666667,862.0833333,121.4166667,0.1,16.38888889,11.98611111,3.567916667,2.524861111,5.111111111,612.2857143,249.797619,365,1.461182863,1111,30.45179362,29.47776912,No,,
1050,19,Tanzania,Mt_rt1,8,2016_Mitalula_25,NARITA 15,25,130391,2,NA,1,1,9,25,Mitalula,ratoon1,2,25,NARITA_15    ,15,NARITA_15    ,15,4.111111111,3.888888889,89.44444444,3.666666667,3.666666667,38.64197667,1.111111111,2.222222222,1.111111111,1,11.76666667,5.666666667,10.77777778,1.902962963,0.988888889,79.77777778,13.55555556,679.7142857,784,111.1428571,0.1,15.05555556,11.12962963,2.600925926,1.608333333,4.925925926,657.3333333,126.6666667,365,2.881578947,1111,37.67020921,34.50434649,No,,
1051,20,Tanzania,Mt_rt1,8,2016_Mitalula_26,NARITA 12,26,130336,2,NA,1,1,10,26,Mitalula,ratoon1,2,26,NARITA_12    ,12,NARITA_12    ,12,3.125,4.625,201.25,3,3,29.27083375,0.75,0,0.75,1,18.5875,7.875,17.525,2.236011905,1.0625,127.5,15.625,698.625,823,124.375,0.1,16.5,11.85416667,3.5625,2.528958334,4.979166667,605.5,217.5,365,1.67816092,1111,34.65521868,32.6742546,No,,
1052,21,Tanzania,Mt_rt1,8,2016_Mitalula_27,NARITA 21,27,130344,2,NA,1,1,11,27,Mitalula,ratoon1,2,27,NARITA_21    ,21,NARITA_21    ,21,4.909090909,7.181818182,255.4545455,4.818181818,4.818181818,40.02525182,1,0,1,1,17.25454545,7.272727273,16.4,2.253950216,0.854545455,107.9090909,14.45454545,737.6,857.0909091,135.3,0.1,15.95454545,11.98484848,3.576818182,2.530909091,5.106060606,609,248.0909091,365,1.471234885,1111,28.20327848,26.80648809,No,,
1053,22,Tanzania,Mt_rt1,8,2016_Mitalula_28,NARITA 8,28,130392,2,NA,1,1,12,28,Mitalula,ratoon1,2,28,NARITA_08    ,8,NARITA_08    ,8,4.3,6.9,273.5,4.3,4.3,42.805555,1,0,1,1,23.25,8.5,22.11,2.595972222,1.14,147.9,16.9,738.2222222,878.9,140.4444444,0.12,16.65,12.05,3.638166667,2.578333334,5.1,623,255.9,365,1.426338413,1111,36.84339097,35.03687632,No,,
1054,23,Tanzania,Mt_rt1,8,2016_Mitalula_29,NARITA 27,29,130362,2,NA,1,1,13,29,Mitalula,ratoon1,2,29,NARITA_27    ,27,NARITA_27    ,27,5.6,4.9,175,5.4,5.4,36.416666,1.2,3.25,1.2,1,22.77,8.3,21.68,2.603055556,1.09,172.7,20.3,682.2,822.4,140.2,0.1,16.8,11.75,3.529833333,2.522333333,4.95,629,193.4,365,1.887280248,1111,47.74341546,45.45793795,No,,
1055,25,Tanzania,Mt_rt1,8,2016_Mitalula_30,NARITA 4,30,130389,2,NA,1,1,14,30,Mitalula,ratoon1,2,30,NARITA_04    ,4,NARITA_04    ,4,3.5,5.5,222.5,3.5,3.5,29.2708325,1.25,6.25,1.25,1,17.875,7.25,17.05,2.34077381,0.825,117.25,15.5,657.75,828,170.25,0.1,16.04166667,12,3.582916667,2.542916667,5.083333333,610.5,217.5,365,1.67816092,1111,33.32680747,31.78864713,No,,
1058,28,Tanzania,Mt_rt1,8,2016_Mitalula_31,Gros michel,31,130352,2,1,1,1,15,33,Mitalula,ratoon1,2,31,Gros_Michel  ,33,Gros_Michel  ,33,3.125,8.375,181.875,3.375,3.375,44.444445,0.875,0,0.875,1,16.1125,6.75,15.55,2.315178571,0.5625,94.75,13.75,816.625,960.875,144.25,0.1,15.97916667,12,3.561458333,2.503541667,5.020833333,678,282.875,365,1.290322581,1111,23.09804839,22.29167742,No,,
1059,29,Tanzania,Mt_rt1,8,2016_Mitalula_32,Ndizi Uganda,32,130329,2,1,1,1,16,34,Mitalula,ratoon1,2,32,Ndizi_Uganda ,30,Ndizi_Uganda ,30,3.222222222,1.888888889,23.88888889,3.333333333,3.333333333,24.95370444,0.555555556,0,0.555555556,1,11.16666667,5,10.66666667,2.128518519,0.5,68.55555556,13.11111111,830.4444444,947.2222222,116.7777778,0.1,14.92592593,12.03703704,3.551296296,2.515740741,4.944444444,664.2,283.0222222,365,1.289651382,1111,15.99962999,15.28322865,No,,
1060,30,Tanzania,Mt_rt1,8,2016_Mitalula_33,NARITA 11,33,130328,2,NA,1,2,9,35,Mitalula,ratoon1,2,33,NARITA_11    ,11,NARITA_11    ,11,3.5,5.833333333,210.4166667,3.5,3.5,29.04762,1.166666667,8.055555833,0.833333333,1,18.88333333,7.666666667,17.875,2.340790344,1.008333333,129.1666667,16.41666667,703.1818182,830.5833333,132.4545455,0.1,16.47222222,11.98611111,3.578472222,2.52,5.152777778,608.3,222.2833333,365,1.642048437,1111,34.4491636,32.60964516,No,,
1061,31,Tanzania,Mt_rt1,8,2016_Mitalula_34,Williams,34,130420,2,NA,1,2,10,0,Mitalula,ratoon1,2,34,.,.,NARITA_25    ,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1062,32,Tanzania,Mt_rt1,8,2016_Mitalula_35,NARITA 14,35,130353,2,NA,1,2,11,36,Mitalula,ratoon1,2,35,NARITA_14    ,14,NARITA_14    ,14,3.6,8.2,244,3.6,3.6,38.333332,1,0,1,1,15.46,6.6,14.42,2.19,1.04,93.2,13.8,670.25,821.2,162.5,0.1,16.16666667,12,3.570333333,2.516,5.133333333,690.5,130.7,365,2.792654935,1111,47.96680872,44.7400635,No,,
1063,33,Tanzania,Mt_rt1,8,2016_Mitalula_36,NARITA 26,36,130412,2,NA,1,2,12,37,Mitalula,ratoon1,2,36,NARITA_26    ,26,NARITA_26    ,26,3.818181818,7.181818182,240.9090909,3.636363636,3.636363636,38.56060545,1,0,1,1,18.27272727,7.545454545,17.52727273,2.33262987,0.745454545,130,16.90909091,663.125,785.7272727,145.875,0.109090909,17.09090909,12.15151515,3.596818182,2.547272727,5.212121212,573.1,212.6272727,365,1.716618924,1111,34.84908076,33.42737698,No,,
1064,34,Tanzania,Mt_rt1,8,2016_Mitalula_37,NARITA 2,37,130421,2,NA,1,2,13,38,Mitalula,ratoon1,2,37,NARITA_02    ,2,NARITA_02    ,2,2.727272727,6.272727273,248.1818182,2.727272727,2.727272727,30.80808,0.727272727,0,0.727272727,1,17.14545455,7.818181818,17.8,2.211360029,-0.654545455,122.3636364,14.90909091,721.3,853.8181818,140.4,0.104545455,16.31818182,11.90909091,3.463030303,2.423030303,4.939393939,610.8,243.0181818,365,1.501945234,1111,28.609954,29.70216856,No,,
1065,35,Tanzania,Mt_rt1,8,2016_Mitalula_38,NARITA 18,38,130418,2,NA,1,2,14,39,Mitalula,ratoon1,2,38,NARITA_18    ,18,NARITA_18    ,18,2.75,2.375,83.75,3.25,3.25,33.81944375,0.75,0,0.75,1,20.2875,8,19.35,2.411155754,0.9375,132.5,16.125,826.7142857,933.75,129.7142857,0.1,15.58333333,11.89583333,3.434375,2.407708333,4.875,619.1,314.65,365,1.160019069,1111,26.1461483,24.93791594,No,,
1066,36,Tanzania,Mt_rt1,8,2016_Mitalula_39,NARITA 10,39,130364,2,NA,1,2,15,40,Mitalula,ratoon1,2,39,NARITA_10    ,10,NARITA_10    ,10,2.6,5.3,164,2.7,2.7,31.666667,0.8,0,0.8,1,17.45,7.6,16.55,2.168035714,0.9,115.3,14.8,702.6,835.9,133.3,0.105,16.65,11.88333333,3.5035,2.471,5,660.5,175.4,365,2.080957811,1111,40.34342503,38.26267531,No,,
1067,38,Tanzania,Mt_rt1,8,2016_Mitalula_40,Mbwazirume,40,130395,2,1,1,2,16,41,Mitalula,ratoon1,2,40,Mbwazirume   ,29,Mbwazirume   ,29,1.25,0,10,1.25,1.25,22.2222225,0.5,0,0.5,1,10.875,5.5,10.25,1.8375,0.625,68.75,12,730,848.25,118.25,0.1,15.04166667,11.79166667,3.409166667,2.385416667,4.875,727,121.25,365,3.010309278,1111,36.37093299,34.28064948,No,,
1068,39,Tanzania,Mt_rt1,8,2016_Mitalula_41,NARITA 19,41,130367,2,NA,1,3,9,42,Mitalula,ratoon1,2,41,NARITA_19    ,19,NARITA_19    ,19,5.888888889,8,215.5555556,5.888888889,5.888888889,36.66519778,1.222222222,3.174603333,1.333333333,1,9.822222222,5.555555556,8.844444444,1.597777778,0.977777778,78,13.44444444,654.1111111,748,93.88888889,0.1,15.07407407,11.01851852,2.458148148,1.472962963,4.851851852,639.25,108.75,365,3.356321839,1111,36.62582478,32.97981507,No,,
1069,40,Tanzania,Mt_rt1,8,2016_Mitalula_42,NARITA 7,42,130404,2,NA,1,3,10,43,Mitalula,ratoon1,2,42,NARITA_07    ,7,NARITA_07    ,7,5.111111111,5.777777778,205,4.888888889,4.888888889,38.00926,1,0,1,1,18.52222222,7.111111111,17.54444444,2.461111111,0.977777778,114.3333333,15.55555556,749,851.5555556,122,0.1,15.98148148,12.31481481,3.641111111,2.583888889,5.222222222,645,206.5555556,365,1.767079074,1111,36.36328697,34.44368933,No,,
1070,41,Tanzania,Mt_rt1,8,2016_Mitalula_43,NARITA 6,43,NA,2,NA,NA,NA,NA,44,Mitalula,ratoon1,2,43,NARITA_06    ,6,NARITA_06    ,6,3,8,178.75,3,3,29.0972225,0.75,0,0.75,1,24.15,8.25,22.9,2.732767857,1.25,153.75,18,710.5,884,173.5,0.1,16.25,12,3.592083333,2.540833333,5.041666667,696,188,365,1.941489362,1111,52.09142154,49.39517819,No,,
1072,43,Tanzania,Mt_rt1,8,2016_Mitalula_44,NARITA 13,44,130340,2,NA,1,3,12,45,Mitalula,ratoon1,2,44,NARITA_13    ,13,NARITA_13    ,13,4.111111111,7.444444444,189.4444444,4.111111111,4.111111111,35.80246778,1,0,1,1,18.47777778,8.111111111,17.28888889,2.133024691,1.188888889,141.5555556,17.33333333,607.8571429,710.6666667,100,0.1,16.88888889,11.94444444,3.56537037,2.538888889,5.166666667,579.9166667,130.75,365,2.791586998,1111,57.30796219,53.62067899,No,,
1073,44,Tanzania,Mt_rt1,8,2016_Mitalula_45,Cachaco,45,130376,2,1,1,3,13,46,Mitalula,ratoon1,2,45,Cachaco      ,32,Cachaco      ,32,5,8,262.5,5,5,37.400795,1,0,1,1,11.325,5,10.475,2.095,0.85,57.5,11,667,797.5,130.5,0.1875,15.5,14.125,4.56375,3.587083333,4.708333334,612,185.5,365,1.967654987,1111,24.75718261,22.89902763,No,,
1074,45,Tanzania,Mt_rt1,8,2016_Mitalula_46,NARITA 22,46,130405,2,NA,1,3,14,47,Mitalula,ratoon1,2,46,NARITA_22    ,22,NARITA_22    ,22,4.666666667,8,266.6666667,4.666666667,4.666666667,37.22222333,1.333333333,5.555556667,1.333333333,1,12.26666667,6.666666667,11.56666667,1.695,0.7,97,13.66666667,710.6666667,822.3333333,111.6666667,0.1,16.33333333,12,3.506666667,2.581666666,4.944444444,588,234.3333333,365,1.557610242,1111,21.22752775,20.01617426,No,,
1076,47,Tanzania,Mt_rt1,8,2016_Mitalula_47,Williams,47,130416,2,1,1,3,15,49,Mitalula,ratoon1,2,47,Williams     ,34,Williams     ,34,3.666666667,5.333333333,98.33333333,4,4,28.47222333,0.666666667,0,0.666666667,1,16.9,6.666666667,16.13333333,2.42063492,0.766666667,108,16,822,985.3333333,163.3333333,0.1,16,12,3.539444445,2.481666667,5,715.5,269.8333333,365,1.352686844,1111,25.39791291,24.24573934,No,,
1077,48,Tanzania,Mt_rt1,8,2016_Mitalula_48,NARITA 20,48,130357,2,NA,1,3,16,50,Mitalula,ratoon1,2,48,NARITA_20    ,20,NARITA_20    ,20,3,6.9,195,3.1,3.1,48.111111,1,0,1,1,14.67,6.9,14.04,2.034464286,0.63,90.5,12.7,701.5,862.7,161.2,0.1,15.58333333,11.9,3.4385,2.3875,5,653.3333333,209.3666667,365,1.743352969,1111,28.41381173,27.19358669,No,,
1078,49,Tanzania,Mt_rt1,8,2016_Mitalula_49,NARITA 20,49,130399,3,NA,1,4,1,51,Mitalula,ratoon1,3,49,NARITA_20    ,20,NARITA_20    ,20,3.444444444,7.888888889,212.7777778,3.444444444,3.444444444,43.20987667,1.111111111,1.851852222,1.111111111,1,16.57777778,7.222222222,15.66666667,2.156150794,0.911111111,110.6666667,14.88888889,680.7777778,796.3333333,115.5555556,0.1,15.79629629,11.81481481,3.523888889,2.497592593,5.055555556,710,.,365,.,1111,.,.,No,,
1079,51,Tanzania,Mt_rt1,8,2016_Mitalula_50,Williams,50,130363,3,1,1,4,2,52,Mitalula,ratoon1,3,50,Williams     ,34,Williams     ,34,1.571428571,6.285714286,120.7142857,1.571428571,1.571428571,19.04761857,0.428571429,0,0.428571429,1,14.98571429,6.571428571,14.44285714,2.204081633,0.542857143,96.71428571,14.28571429,784.5714286,918.4285714,133.8571429,0.1,16.16666667,12,3.548333333,2.513571429,4.952380952,687.6666667,230.7619047,365,1.58171688,1111,26.33420771,25.38025165,No,,
1080,52,Tanzania,Mt_rt1,8,2016_Mitalula_51,NARITA 7,51,130415,3,NA,1,4,3,53,Mitalula,ratoon1,3,51,NARITA_07    ,7,NARITA_07    ,7,5.555555556,7.333333333,208.3333333,5.666666667,5.666666667,37.21707667,1.888888889,13.88888889,1.333333333,1,18.3,7.111111111,17.17777778,2.390454145,1.122222222,112,15.44444444,714.3333333,835,104,0.116666667,16.03703704,11.98148148,3.595555555,2.540925926,5.314814815,687.6666667,147.3333333,365,2.477375566,1111,50.36826585,47.27950153,No,,
1081,53,Tanzania,Mt_rt1,8,2016_Mitalula_52,Williams,52,130371,3,NA,1,4,4,0,Mitalula,ratoon1,3,52,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
